Payment_Id,Subscription_Id,Payment_Date,Amount,Payment_Status,Payment_Method
PAY_501641,SUB_30824,2025-08-31,79.0,Paid,STRIPE
PAY_501643,SUB_30826,2025-06-11,-79.0,Refunded,PAYPAL
PAY_501644,SUB_30826,2025-07-10,79.0,Paid,PAYPAL
PAY_501645,SUB_30827,2025-12-10,499.0,Failed,PAYPAL
PAY_501646,SUB_30827,2026-01-12,-499.0,Refunded,PAYPAL
PAY_501647,SUB_30827,2026-02-11,499.0,Failed,ACH
PAY_501648,SUB_30828,2025-08-21,499.0,Paid,CREDIT_CARD
PAY_501649,SUB_30828,2025-09-18,-499.0,Refunded,CREDIT_CARD
PAY_501650,SUB_30828,2025-10-21,499.0,Failed,CREDIT_CARD
PAY_501651,SUB_30829,2025-12-15,499.0,Paid,CREDIT_CARD
PAY_501652,SUB_30829,2026-01-12,499.0,Failed,CREDIT_CARD
PAY_501653,SUB_30830,2025-04-28,79.0,Paid,ACH
PAY_501654,SUB_30830,2025-05-29,-79.0,Refunded,CREDIT_CARD
PAY_501655,SUB_30830,2025-06-27,-79.0,Refunded,CREDIT_CARD
PAY_501656,SUB_30831,2025-01-16,79.0,Paid,PAYPAL
PAY_501657,SUB_30831,2025-02-17,-79.0,Refunded,CREDIT_CARD
PAY_501658,SUB_30831,2025-03-19,79.0,Failed,ACH
PAY_501659,SUB_30831,2025-04-16,-79.0,Refunded,ACH
PAY_501660,SUB_30832,2025-11-05,499.0,Failed,CREDIT_CARD
PAY_501661,SUB_30832,2025-12-07,-499.0,Refunded,STRIPE
PAY_501662,SUB_30832,2026-01-04,499.0,Paid,PAYPAL
PAY_501663,SUB_30833,2025-05-12,79.0,Paid,CREDIT_CARD
PAY_501664,SUB_30834,2025-04-23,79.0,Paid,PAYPAL
PAY_501665,SUB_30834,2025-05-24,79.0,Paid,STRIPE
PAY_501666,SUB_30835,2025-12-08,79.0,Failed,PAYPAL
PAY_501667,SUB_30836,2025-12-07,79.0,Failed,CREDIT_CARD
PAY_501668,SUB_30837,2025-05-21,-79.0,Refunded,PAYPAL
PAY_501669,SUB_30838,2025-06-26,-79.0,Refunded,PAYPAL
PAY_501670,SUB_30838,2025-07-24,79.0,Paid,PAYPAL
PAY_501671,SUB_30839,2025-01-31,79.0,Failed,STRIPE
PAY_501672,SUB_30840,2025-07-10,-79.0,Refunded,ACH
PAY_501673,SUB_30841,2025-02-01,29.0,Failed,CREDIT_CARD
PAY_501674,SUB_30841,2025-03-02,29.0,Paid,CREDIT_CARD
PAY_501675,SUB_30841,2025-04-04,29.0,Paid,CREDIT_CARD
PAY_501676,SUB_30841,2025-05-04,-29.0,Refunded,PAYPAL
PAY_501679,SUB_30843,2025-06-27,79.0,Paid,CREDIT_CARD
PAY_501680,SUB_30843,2025-07-28,-79.0,Refunded,STRIPE
PAY_501681,SUB_30844,2025-06-04,-79.0,Refunded,STRIPE
PAY_501682,SUB_30845,2025-09-01,79.0,Paid,PAYPAL
PAY_501683,SUB_30846,2025-11-03,79.0,Paid,PAYPAL
PAY_501684,SUB_30847,2025-01-30,79.0,Paid,PAYPAL
PAY_501685,SUB_30847,2025-03-03,-79.0,Refunded,ACH
PAY_501686,SUB_30847,2025-04-01,79.0,Failed,CREDIT_CARD
PAY_501687,SUB_30847,2025-05-02,-79.0,Refunded,CREDIT_CARD
PAY_501688,SUB_30848,2025-02-09,79.0,Paid,CREDIT_CARD
PAY_501689,SUB_30849,2025-10-05,79.0,Paid,ACH
PAY_501690,SUB_30849,2025-11-04,-79.0,Refunded,PAYPAL
PAY_501691,SUB_30849,2025-12-06,-79.0,Refunded,PAYPAL
PAY_501692,SUB_30850,2025-02-03,79.0,Failed,PAYPAL
PAY_501693,SUB_30850,2025-03-04,79.0,Paid,PAYPAL
PAY_501694,SUB_30851,2025-05-18,79.0,Paid,ACH
PAY_501695,SUB_30852,2025-06-17,-79.0,Refunded,CREDIT_CARD
PAY_501696,SUB_30853,2025-09-05,79.0,Paid,ACH
PAY_501697,SUB_30854,2025-01-09,29.0,Paid,ACH
PAY_501698,SUB_30854,2025-02-10,29.0,Paid,ACH
PAY_501699,SUB_30854,2025-03-10,29.0,Paid,CREDIT_CARD
PAY_501700,SUB_30854,2025-04-09,29.0,Paid,ACH
PAY_501701,SUB_30855,2025-12-24,79.0,Paid,CREDIT_CARD
PAY_501702,SUB_30855,2026-01-24,-79.0,Refunded,STRIPE
PAY_501703,SUB_30856,2025-11-19,79.0,Failed,STRIPE
PAY_501704,SUB_30856,2025-12-17,-79.0,Refunded,CREDIT_CARD
PAY_501705,SUB_30856,2026-01-17,79.0,Paid,STRIPE
PAY_501706,SUB_30856,2026-02-17,79.0,Failed,STRIPE
PAY_501712,SUB_30859,2025-08-31,499.0,Paid,CREDIT_CARD
PAY_501713,SUB_30860,2025-11-29,-499.0,Refunded,ACH
PAY_501714,SUB_30861,2025-01-05,-79.0,Refunded,PAYPAL
PAY_501715,SUB_30862,2025-08-31,-499.0,Refunded,STRIPE
PAY_501716,SUB_30863,2025-01-10,79.0,Paid,PAYPAL
PAY_501717,SUB_30863,2025-02-08,79.0,Paid,PAYPAL
PAY_501718,SUB_30864,2025-08-18,79.0,Paid,ACH
PAY_501719,SUB_30864,2025-09-17,79.0,Paid,CREDIT_CARD
PAY_501720,SUB_30864,2025-10-17,-79.0,Refunded,STRIPE
PAY_501722,SUB_30866,2025-02-24,499.0,Failed,ACH
PAY_501723,SUB_30866,2025-03-25,-499.0,Refunded,PAYPAL
PAY_501725,SUB_30868,2025-09-28,499.0,Paid,PAYPAL
PAY_501726,SUB_30868,2025-10-25,499.0,Paid,CREDIT_CARD
PAY_501727,SUB_30868,2025-11-25,499.0,Paid,ACH
PAY_501728,SUB_30869,2025-11-14,79.0,Paid,PAYPAL
PAY_501729,SUB_30869,2025-12-14,-79.0,Refunded,CREDIT_CARD
PAY_501730,SUB_30869,2026-01-14,-79.0,Refunded,ACH
PAY_501731,SUB_30870,2025-06-28,499.0,Paid,PAYPAL
PAY_501732,SUB_30871,2025-07-11,79.0,Failed,STRIPE
PAY_501733,SUB_30871,2025-08-13,79.0,Paid,ACH
PAY_501734,SUB_30872,2025-03-31,-499.0,Refunded,ACH
PAY_501735,SUB_30872,2025-05-01,-499.0,Refunded,CREDIT_CARD
PAY_501736,SUB_30872,2025-06-01,499.0,Failed,STRIPE
PAY_501737,SUB_30873,2025-01-22,79.0,Paid,STRIPE
PAY_501738,SUB_30873,2025-02-20,79.0,Failed,STRIPE
PAY_501739,SUB_30873,2025-03-23,79.0,Paid,STRIPE
PAY_501740,SUB_30874,2025-02-25,-29.0,Refunded,ACH
PAY_501741,SUB_30874,2025-03-26,-29.0,Refunded,ACH
PAY_501742,SUB_30874,2025-04-25,29.0,Paid,STRIPE
PAY_501743,SUB_30874,2025-05-26,29.0,Paid,ACH
PAY_501744,SUB_30875,2025-04-18,79.0,Paid,CREDIT_CARD
PAY_501745,SUB_30875,2025-05-20,79.0,Paid,CREDIT_CARD
PAY_501746,SUB_30875,2025-06-19,79.0,Paid,PAYPAL
PAY_501747,SUB_30875,2025-07-19,79.0,Failed,ACH
PAY_501748,SUB_30876,2025-02-28,29.0,Paid,PAYPAL
PAY_501749,SUB_30876,2025-03-28,29.0,Paid,PAYPAL
PAY_501750,SUB_30876,2025-04-26,-29.0,Refunded,ACH
PAY_501751,SUB_30876,2025-05-29,29.0,Paid,PAYPAL
PAY_501752,SUB_30877,2025-07-07,79.0,Failed,ACH
PAY_501753,SUB_30878,2025-07-03,79.0,Paid,CREDIT_CARD
PAY_501754,SUB_30879,2025-08-17,29.0,Failed,PAYPAL
PAY_501755,SUB_30879,2025-09-13,29.0,Paid,PAYPAL
PAY_501757,SUB_30881,2025-11-27,79.0,Paid,STRIPE
PAY_501758,SUB_30882,2025-10-20,-79.0,Refunded,ACH
PAY_501760,SUB_30884,2025-01-17,499.0,Paid,CREDIT_CARD
PAY_501761,SUB_30884,2025-02-16,499.0,Paid,CREDIT_CARD
PAY_501762,SUB_30884,2025-03-17,499.0,Paid,STRIPE
PAY_501763,SUB_30884,2025-04-15,499.0,Paid,ACH
PAY_501764,SUB_30885,2025-06-02,79.0,Failed,ACH
PAY_501765,SUB_30886,2025-03-16,79.0,Paid,CREDIT_CARD
PAY_501766,SUB_30886,2025-04-15,79.0,Paid,CREDIT_CARD
PAY_501767,SUB_30887,2025-12-23,79.0,Paid,CREDIT_CARD
PAY_501768,SUB_30887,2026-01-25,79.0,Paid,ACH
PAY_501769,SUB_30887,2026-02-21,79.0,Paid,ACH
PAY_501774,SUB_30889,2025-02-24,29.0,Paid,ACH
PAY_501775,SUB_30889,2025-03-26,-29.0,Refunded,CREDIT_CARD
PAY_501776,SUB_30889,2025-04-25,29.0,Paid,CREDIT_CARD
PAY_501777,SUB_30890,2025-09-13,79.0,Paid,STRIPE
PAY_501778,SUB_30890,2025-10-13,-79.0,Refunded,STRIPE
PAY_501779,SUB_30891,2025-06-24,79.0,Paid,PAYPAL
PAY_501780,SUB_30891,2025-07-23,79.0,Failed,CREDIT_CARD
PAY_501781,SUB_30892,2025-02-16,499.0,Paid,STRIPE
PAY_501782,SUB_30893,2025-09-26,29.0,Paid,PAYPAL
PAY_501783,SUB_30894,2025-04-19,79.0,Paid,PAYPAL
PAY_501784,SUB_30894,2025-05-17,-79.0,Refunded,STRIPE
PAY_501787,SUB_30896,2025-01-18,79.0,Paid,PAYPAL
PAY_501788,SUB_30897,2025-12-04,29.0,Paid,CREDIT_CARD
PAY_501789,SUB_30897,2026-01-04,29.0,Failed,PAYPAL
PAY_501790,SUB_30897,2026-02-02,29.0,Paid,PAYPAL
PAY_501791,SUB_30897,2026-03-04,29.0,Paid,ACH
PAY_501792,SUB_30898,2025-03-20,-79.0,Refunded,PAYPAL
PAY_501793,SUB_30898,2025-04-18,79.0,Paid,CREDIT_CARD
PAY_501794,SUB_30898,2025-05-18,79.0,Paid,STRIPE
PAY_501795,SUB_30898,2025-06-19,79.0,Paid,STRIPE
PAY_501799,SUB_30900,2025-06-14,79.0,Paid,STRIPE
PAY_501800,SUB_30900,2025-07-16,79.0,Failed,ACH
PAY_501801,SUB_30901,2025-12-27,79.0,Failed,ACH
PAY_501802,SUB_30902,2025-08-12,-79.0,Refunded,STRIPE
PAY_501806,SUB_30904,2025-11-22,79.0,Paid,STRIPE
PAY_501807,SUB_30905,2025-12-13,79.0,Failed,ACH
PAY_501808,SUB_30906,2025-08-29,79.0,Paid,PAYPAL
PAY_501809,SUB_30907,2025-06-03,79.0,Failed,STRIPE
PAY_501810,SUB_30907,2025-07-03,-79.0,Refunded,STRIPE
PAY_501811,SUB_30907,2025-08-04,79.0,Failed,ACH
PAY_501812,SUB_30908,2025-07-16,499.0,Failed,STRIPE
PAY_501813,SUB_30909,2025-11-13,499.0,Failed,STRIPE
PAY_501814,SUB_30910,2025-09-20,29.0,Failed,CREDIT_CARD
PAY_501815,SUB_30910,2025-10-22,29.0,Paid,CREDIT_CARD
PAY_501816,SUB_30910,2025-11-19,29.0,Paid,STRIPE
PAY_501817,SUB_30911,2025-06-15,79.0,Paid,CREDIT_CARD
PAY_501818,SUB_30911,2025-07-15,79.0,Paid,ACH
PAY_501819,SUB_30912,2025-05-26,79.0,Paid,CREDIT_CARD
PAY_501823,SUB_30914,2025-10-22,499.0,Failed,PAYPAL
PAY_501824,SUB_30914,2025-11-24,499.0,Failed,STRIPE
PAY_501825,SUB_30914,2025-12-23,499.0,Paid,PAYPAL
PAY_501826,SUB_30914,2026-01-23,499.0,Paid,STRIPE
PAY_501827,SUB_30915,2025-04-20,79.0,Paid,PAYPAL
PAY_501828,SUB_30915,2025-05-19,79.0,Failed,CREDIT_CARD
PAY_501829,SUB_30915,2025-06-17,79.0,Paid,PAYPAL
PAY_501830,SUB_30915,2025-07-17,-79.0,Refunded,CREDIT_CARD
PAY_501831,SUB_30916,2025-09-18,79.0,Paid,PAYPAL
PAY_501832,SUB_30916,2025-10-18,79.0,Failed,CREDIT_CARD
PAY_501833,SUB_30916,2025-11-18,79.0,Failed,STRIPE
PAY_501834,SUB_30917,2025-10-09,79.0,Paid,STRIPE
PAY_501835,SUB_30917,2025-11-06,-79.0,Refunded,CREDIT_CARD
PAY_501836,SUB_30917,2025-12-06,-79.0,Refunded,PAYPAL
PAY_501837,SUB_30917,2026-01-07,-79.0,Refunded,STRIPE
PAY_501838,SUB_30918,2025-01-28,29.0,Failed,PAYPAL
PAY_501839,SUB_30918,2025-02-27,29.0,Failed,PAYPAL
PAY_501840,SUB_30919,2025-01-03,29.0,Paid,PAYPAL
PAY_501841,SUB_30920,2025-01-20,499.0,Paid,STRIPE
PAY_501842,SUB_30920,2025-02-20,-499.0,Refunded,PAYPAL
PAY_501843,SUB_30920,2025-03-21,499.0,Failed,ACH
PAY_501844,SUB_30920,2025-04-18,-499.0,Refunded,ACH
PAY_501846,SUB_30922,2025-07-03,-79.0,Refunded,PAYPAL
PAY_501847,SUB_30922,2025-07-30,79.0,Failed,ACH
PAY_501848,SUB_30923,2025-01-05,499.0,Failed,ACH
PAY_501849,SUB_30923,2025-02-04,-499.0,Refunded,CREDIT_CARD
PAY_501850,SUB_30924,2025-01-18,79.0,Paid,PAYPAL
PAY_501851,SUB_30924,2025-02-19,79.0,Failed,PAYPAL
PAY_501852,SUB_30924,2025-03-21,79.0,Paid,ACH
PAY_501853,SUB_30925,2025-02-10,-79.0,Refunded,CREDIT_CARD
PAY_501854,SUB_30925,2025-03-14,-79.0,Refunded,CREDIT_CARD
PAY_501855,SUB_30925,2025-04-13,79.0,Paid,CREDIT_CARD
PAY_501856,SUB_30925,2025-05-12,-79.0,Refunded,STRIPE
PAY_501857,SUB_30926,2025-01-24,79.0,Paid,PAYPAL
PAY_501858,SUB_30926,2025-02-25,-79.0,Refunded,ACH
PAY_501859,SUB_30926,2025-03-26,-79.0,Refunded,STRIPE
PAY_501860,SUB_30926,2025-04-24,-79.0,Refunded,PAYPAL
PAY_501861,SUB_30927,2025-11-05,79.0,Failed,PAYPAL
PAY_501862,SUB_30927,2025-12-04,79.0,Failed,CREDIT_CARD
PAY_501863,SUB_30928,2025-12-14,79.0,Paid,CREDIT_CARD
PAY_501864,SUB_30929,2025-10-20,29.0,Paid,STRIPE
PAY_501865,SUB_30930,2025-08-13,-29.0,Refunded,STRIPE
PAY_501866,SUB_30931,2025-09-24,29.0,Paid,STRIPE
PAY_501867,SUB_30931,2025-10-22,29.0,Failed,ACH
PAY_501868,SUB_30932,2025-12-23,499.0,Paid,CREDIT_CARD
PAY_501869,SUB_30932,2026-01-24,499.0,Failed,CREDIT_CARD
PAY_501870,SUB_30933,2025-03-19,499.0,Paid,CREDIT_CARD
PAY_501871,SUB_30933,2025-04-15,499.0,Failed,PAYPAL
PAY_501872,SUB_30933,2025-05-18,499.0,Paid,CREDIT_CARD
PAY_501873,SUB_30933,2025-06-15,499.0,Paid,CREDIT_CARD
PAY_501874,SUB_30934,2025-01-25,79.0,Paid,STRIPE
PAY_501875,SUB_30935,2025-01-22,499.0,Failed,PAYPAL
PAY_501876,SUB_30935,2025-02-19,-499.0,Refunded,PAYPAL
PAY_501877,SUB_30935,2025-03-20,-499.0,Refunded,CREDIT_CARD
PAY_501878,SUB_30935,2025-04-21,499.0,Paid,STRIPE
PAY_501879,SUB_30936,2025-01-21,29.0,Paid,STRIPE
PAY_501880,SUB_30936,2025-02-18,29.0,Failed,STRIPE
PAY_501881,SUB_30937,2025-12-13,29.0,Failed,STRIPE
PAY_501882,SUB_30938,2025-08-09,499.0,Paid,STRIPE
PAY_501883,SUB_30939,2025-04-20,499.0,Paid,STRIPE
PAY_501886,SUB_30941,2025-09-19,79.0,Paid,ACH
PAY_501887,SUB_30941,2025-10-20,79.0,Paid,PAYPAL
PAY_501888,SUB_30941,2025-11-21,79.0,Paid,CREDIT_CARD
PAY_501889,SUB_30941,2025-12-19,79.0,Paid,CREDIT_CARD
PAY_501890,SUB_30942,2025-05-04,79.0,Paid,ACH
PAY_501891,SUB_30942,2025-06-01,79.0,Paid,PAYPAL
PAY_501892,SUB_30942,2025-07-01,79.0,Paid,STRIPE
PAY_501893,SUB_30943,2025-09-06,499.0,Failed,PAYPAL
PAY_501894,SUB_30943,2025-10-08,499.0,Paid,ACH
PAY_501895,SUB_30944,2025-01-12,-499.0,Refunded,STRIPE
PAY_501896,SUB_30945,2025-01-31,79.0,Paid,ACH
PAY_501897,SUB_30945,2025-03-03,79.0,Failed,ACH
PAY_501898,SUB_30945,2025-04-01,79.0,Failed,CREDIT_CARD
PAY_501899,SUB_30946,2025-06-25,-499.0,Refunded,STRIPE
PAY_501900,SUB_30947,2025-09-25,499.0,Failed,STRIPE
PAY_501901,SUB_30948,2025-08-24,29.0,Paid,ACH
PAY_501902,SUB_30949,2025-09-03,499.0,Paid,CREDIT_CARD
PAY_501903,SUB_30950,2025-09-23,499.0,Failed,STRIPE
PAY_501904,SUB_30950,2025-10-26,499.0,Failed,STRIPE
PAY_501905,SUB_30950,2025-11-25,499.0,Failed,PAYPAL
PAY_501906,SUB_30951,2025-11-06,29.0,Failed,CREDIT_CARD
PAY_501907,SUB_30952,2025-11-10,79.0,Paid,CREDIT_CARD
PAY_501908,SUB_30953,2025-02-20,29.0,Paid,STRIPE
PAY_501909,SUB_30953,2025-03-19,-29.0,Refunded,CREDIT_CARD
PAY_501910,SUB_30954,2025-10-11,79.0,Failed,STRIPE
PAY_501911,SUB_30955,2025-05-11,79.0,Paid,STRIPE
PAY_501912,SUB_30955,2025-06-10,79.0,Paid,PAYPAL
PAY_501913,SUB_30955,2025-07-09,-79.0,Refunded,ACH
PAY_501914,SUB_30955,2025-08-09,-79.0,Refunded,ACH
PAY_501915,SUB_30956,2025-06-28,-29.0,Refunded,ACH
PAY_501916,SUB_30956,2025-07-27,29.0,Paid,CREDIT_CARD
PAY_501917,SUB_30956,2025-08-26,29.0,Paid,ACH
PAY_501918,SUB_30957,2025-02-23,29.0,Paid,STRIPE
PAY_501919,SUB_30958,2025-03-21,-499.0,Refunded,ACH
PAY_501920,SUB_30959,2025-08-04,29.0,Paid,ACH
PAY_501921,SUB_30959,2025-09-03,29.0,Paid,STRIPE
PAY_501922,SUB_30960,2025-03-20,79.0,Paid,STRIPE
PAY_501923,SUB_30960,2025-04-19,-79.0,Refunded,STRIPE
PAY_501924,SUB_30961,2025-08-11,79.0,Paid,STRIPE
PAY_501925,SUB_30961,2025-09-09,79.0,Paid,PAYPAL
PAY_501926,SUB_30961,2025-10-09,79.0,Paid,CREDIT_CARD
PAY_501927,SUB_30962,2025-12-10,29.0,Failed,CREDIT_CARD
PAY_501928,SUB_30963,2025-07-29,29.0,Failed,CREDIT_CARD
PAY_501929,SUB_30964,2025-07-01,79.0,Failed,STRIPE
PAY_501930,SUB_30964,2025-08-03,-79.0,Refunded,STRIPE
PAY_501931,SUB_30965,2025-04-01,499.0,Failed,STRIPE
PAY_501932,SUB_30965,2025-05-01,499.0,Paid,STRIPE
PAY_501933,SUB_30965,2025-06-02,499.0,Failed,ACH
PAY_501934,SUB_30966,2025-02-09,79.0,Paid,CREDIT_CARD
PAY_501938,SUB_30968,2025-12-04,29.0,Failed,STRIPE
PAY_501940,SUB_30970,2025-07-07,29.0,Failed,ACH
PAY_501941,SUB_30971,2025-12-29,-29.0,Refunded,CREDIT_CARD
PAY_501942,SUB_30971,2026-01-30,29.0,Paid,CREDIT_CARD
PAY_501943,SUB_30971,2026-03-01,29.0,Paid,PAYPAL
PAY_501944,SUB_30972,2025-01-15,499.0,Paid,STRIPE
PAY_501945,SUB_30972,2025-02-15,-499.0,Refunded,STRIPE
PAY_501946,SUB_30973,2025-01-18,-499.0,Refunded,CREDIT_CARD
PAY_501947,SUB_30973,2025-02-17,-499.0,Refunded,CREDIT_CARD
PAY_501948,SUB_30973,2025-03-20,-499.0,Refunded,CREDIT_CARD
PAY_501953,SUB_30975,2025-03-22,79.0,Paid,CREDIT_CARD
PAY_501954,SUB_30975,2025-04-19,79.0,Failed,STRIPE
PAY_501955,SUB_30975,2025-05-20,79.0,Paid,CREDIT_CARD
PAY_501956,SUB_30975,2025-06-20,79.0,Paid,STRIPE
PAY_501957,SUB_30976,2025-09-29,499.0,Paid,STRIPE
PAY_501958,SUB_30977,2025-12-08,499.0,Failed,PAYPAL
PAY_501959,SUB_30977,2026-01-06,-499.0,Refunded,CREDIT_CARD
PAY_501960,SUB_30977,2026-02-05,499.0,Paid,STRIPE
PAY_501961,SUB_30977,2026-03-07,499.0,Paid,PAYPAL
PAY_501962,SUB_30978,2025-07-21,-79.0,Refunded,PAYPAL
PAY_501963,SUB_30978,2025-08-23,79.0,Paid,ACH
PAY_501964,SUB_30979,2025-07-11,499.0,Failed,PAYPAL
PAY_501965,SUB_30980,2025-02-17,79.0,Paid,CREDIT_CARD
PAY_501966,SUB_30980,2025-03-18,-79.0,Refunded,CREDIT_CARD
PAY_501967,SUB_30981,2025-05-10,79.0,Paid,ACH
PAY_501968,SUB_30982,2025-05-19,-79.0,Refunded,ACH
PAY_501973,SUB_30984,2025-08-16,79.0,Failed,ACH
PAY_501974,SUB_30984,2025-09-13,79.0,Failed,CREDIT_CARD
PAY_501975,SUB_30984,2025-10-14,79.0,Paid,CREDIT_CARD
PAY_501976,SUB_30984,2025-11-13,79.0,Paid,ACH
PAY_501977,SUB_30985,2025-01-07,79.0,Paid,PAYPAL
PAY_501978,SUB_30986,2025-04-25,499.0,Paid,PAYPAL
PAY_501979,SUB_30986,2025-05-26,-499.0,Refunded,CREDIT_CARD
PAY_501980,SUB_30986,2025-06-27,-499.0,Refunded,STRIPE
PAY_501981,SUB_30986,2025-07-27,499.0,Paid,STRIPE
PAY_501982,SUB_30987,2025-11-06,79.0,Paid,ACH
PAY_501983,SUB_30987,2025-12-08,-79.0,Refunded,ACH
PAY_501984,SUB_30987,2026-01-05,79.0,Paid,STRIPE
PAY_501985,SUB_30987,2026-02-06,-79.0,Refunded,ACH
PAY_501987,SUB_30989,2025-11-27,499.0,Paid,PAYPAL
PAY_501988,SUB_30990,2025-08-09,499.0,Paid,PAYPAL
PAY_501989,SUB_30991,2025-05-29,79.0,Paid,STRIPE
PAY_501990,SUB_30991,2025-06-27,79.0,Paid,STRIPE
PAY_501991,SUB_30991,2025-07-27,79.0,Paid,CREDIT_CARD
PAY_501992,SUB_30991,2025-08-29,-79.0,Refunded,STRIPE
PAY_501993,SUB_30992,2025-06-28,-499.0,Refunded,STRIPE
PAY_501994,SUB_30992,2025-07-27,-499.0,Refunded,ACH
PAY_501995,SUB_30992,2025-08-24,499.0,Paid,PAYPAL
PAY_501996,SUB_30993,2025-08-24,29.0,Paid,ACH
PAY_501997,SUB_30993,2025-09-26,29.0,Paid,ACH
PAY_501998,SUB_30994,2025-08-13,29.0,Paid,STRIPE
PAY_501999,SUB_30995,2025-01-06,499.0,Paid,CREDIT_CARD
PAY_502000,SUB_30995,2025-02-06,499.0,Paid,STRIPE
PAY_502001,SUB_30995,2025-03-07,499.0,Failed,ACH
PAY_502002,SUB_30996,2025-01-07,79.0,Paid,CREDIT_CARD
PAY_502003,SUB_30997,2025-11-01,79.0,Failed,PAYPAL
PAY_502004,SUB_30997,2025-11-28,79.0,Paid,ACH
PAY_502005,SUB_30997,2025-12-31,79.0,Failed,PAYPAL
PAY_502006,SUB_30998,2025-02-14,499.0,Paid,STRIPE
PAY_502007,SUB_30999,2025-01-09,79.0,Paid,ACH
PAY_502008,SUB_31000,2025-07-26,-29.0,Refunded,PAYPAL
PAY_502009,SUB_31000,2025-08-28,29.0,Failed,STRIPE
PAY_502010,SUB_31000,2025-09-24,29.0,Failed,PAYPAL
PAY_502011,SUB_31001,2025-10-05,79.0,Failed,PAYPAL
PAY_502012,SUB_31001,2025-11-04,79.0,Failed,PAYPAL
PAY_502013,SUB_31001,2025-12-04,-79.0,Refunded,CREDIT_CARD
PAY_502014,SUB_31002,2025-04-18,29.0,Paid,PAYPAL
PAY_502015,SUB_31002,2025-05-16,29.0,Failed,ACH
PAY_502016,SUB_31003,2025-12-09,79.0,Paid,ACH
PAY_502017,SUB_31004,2025-08-17,79.0,Paid,ACH
PAY_502018,SUB_31004,2025-09-17,-79.0,Refunded,PAYPAL
PAY_502019,SUB_31005,2025-10-28,499.0,Paid,STRIPE
PAY_502020,SUB_31005,2025-11-27,-499.0,Refunded,STRIPE
PAY_502021,SUB_31005,2025-12-27,499.0,Paid,CREDIT_CARD
PAY_502022,SUB_31005,2026-01-26,-499.0,Refunded,STRIPE
PAY_502023,SUB_31006,2025-09-18,79.0,Failed,ACH
PAY_502024,SUB_31007,2025-09-06,79.0,Failed,ACH
PAY_502026,SUB_31009,2025-05-11,499.0,Paid,ACH
PAY_502027,SUB_31009,2025-06-09,499.0,Paid,CREDIT_CARD
PAY_502028,SUB_31010,2025-09-04,499.0,Failed,ACH
PAY_502029,SUB_31011,2025-07-17,-499.0,Refunded,ACH
PAY_502030,SUB_31012,2025-11-20,499.0,Paid,STRIPE
PAY_502031,SUB_31012,2025-12-21,499.0,Paid,CREDIT_CARD
PAY_502032,SUB_31012,2026-01-18,-499.0,Refunded,STRIPE
PAY_502033,SUB_31013,2025-07-14,-79.0,Refunded,CREDIT_CARD
PAY_502034,SUB_31014,2026-01-01,29.0,Failed,CREDIT_CARD
PAY_502035,SUB_31014,2026-01-29,29.0,Paid,ACH
PAY_502036,SUB_31014,2026-03-02,29.0,Paid,STRIPE
PAY_502037,SUB_31015,2025-08-18,29.0,Paid,ACH
PAY_502038,SUB_31015,2025-09-17,29.0,Paid,STRIPE
PAY_502039,SUB_31015,2025-10-17,-29.0,Refunded,ACH
PAY_502040,SUB_31015,2025-11-18,29.0,Paid,PAYPAL
PAY_502041,SUB_31016,2025-11-27,79.0,Paid,ACH
PAY_502042,SUB_31017,2025-05-07,-79.0,Refunded,PAYPAL
PAY_502047,SUB_31019,2025-08-16,29.0,Paid,CREDIT_CARD
PAY_502048,SUB_31019,2025-09-14,29.0,Failed,STRIPE
PAY_502050,SUB_31021,2025-01-15,-29.0,Refunded,PAYPAL
PAY_502051,SUB_31022,2025-03-04,-499.0,Refunded,CREDIT_CARD
PAY_502052,SUB_31022,2025-04-03,499.0,Failed,CREDIT_CARD
PAY_502053,SUB_31023,2025-09-19,499.0,Paid,STRIPE
PAY_502054,SUB_31023,2025-10-18,499.0,Paid,ACH
PAY_502055,SUB_31023,2025-11-18,499.0,Paid,STRIPE
PAY_502057,SUB_31025,2025-09-29,29.0,Paid,ACH
PAY_502058,SUB_31025,2025-10-27,29.0,Paid,CREDIT_CARD
PAY_502059,SUB_31026,2025-10-23,499.0,Paid,CREDIT_CARD
PAY_502060,SUB_31027,2025-07-26,499.0,Failed,CREDIT_CARD
PAY_502061,SUB_31027,2025-08-26,499.0,Failed,ACH
PAY_502062,SUB_31027,2025-09-27,499.0,Failed,PAYPAL
PAY_502063,SUB_31027,2025-10-27,499.0,Failed,PAYPAL
PAY_502064,SUB_31028,2025-12-07,499.0,Failed,ACH
PAY_502065,SUB_31028,2026-01-06,499.0,Paid,PAYPAL
PAY_502066,SUB_31028,2026-02-06,499.0,Paid,PAYPAL
PAY_502067,SUB_31028,2026-03-09,-499.0,Refunded,PAYPAL
PAY_502068,SUB_31029,2025-08-08,-29.0,Refunded,CREDIT_CARD
PAY_502069,SUB_31029,2025-09-07,29.0,Paid,STRIPE
PAY_502070,SUB_31029,2025-10-04,29.0,Paid,ACH
PAY_502071,SUB_31030,2025-08-02,-79.0,Refunded,STRIPE
PAY_502072,SUB_31030,2025-09-04,79.0,Paid,PAYPAL
PAY_502073,SUB_31030,2025-10-04,79.0,Failed,STRIPE
PAY_502074,SUB_31031,2025-04-25,499.0,Failed,CREDIT_CARD
