Usage_Id,Customer_Id,Event_Date,Feature_Name,Login_Count,Session_Minutes
USG_700437,CUST_2019,2025-01-06,Dashboard_View,7,118.8
USG_700438,CUST_2019,2025-02-26,Billing_Edit,8,45.6
USG_700439,CUST_2019,2025-11-28,Billing_Edit,4,109.18
USG_700440,CUST_2019,2025-09-05,Billing_Edit,2,110.67
USG_700441,CUST_2019,2025-02-15,Api_Post,4,59.37
USG_700442,CUST_2019,2025-11-28,Api_Post,6,93.58
USG_700443,CUST_2019,2025-06-29,Dashboard_View,6,44.04
USG_700444,CUST_2019,2025-11-23,Billing_Edit,6,102.36
USG_700445,CUST_2019,2025-10-14,Team_Invite,1,45.8
USG_700446,CUST_2019,2025-10-01,Team_Invite,4,60.03
USG_700447,CUST_2019,2025-07-13,Unknown,3,10.04
USG_700448,CUST_2019,2025-09-20,Dashboard_View,6,88.86
USG_700449,CUST_2019,2025-03-21,Team_Invite,2,66.93
USG_700450,CUST_2019,2025-03-03,Api_Post,2,66.1
USG_700451,CUST_2019,2025-07-10,Api_Post,4,8.61
USG_700452,CUST_2019,2025-01-12,Billing_Edit,6,21.76
USG_700453,CUST_2020,2025-10-10,Export_Csv,3,87.16
USG_700454,CUST_2020,2025-11-25,Api_Post,6,20.53
USG_700455,CUST_2020,2025-01-18,Dashboard_View,8,60.14
USG_700456,CUST_2020,2025-01-30,Billing_Edit,1,57.8
USG_700457,CUST_2020,2025-11-01,Team_Invite,2,54.26
USG_700458,CUST_2020,2025-06-20,Dashboard_View,4,106.21
USG_700459,CUST_2020,2025-03-02,Team_Invite,3,69.32
USG_700460,CUST_2020,2025-09-10,Dashboard_View,6,33.53
USG_700461,CUST_2020,2025-08-26,Unknown,4,9.2
USG_700462,CUST_2020,2025-02-17,Billing_Edit,1,24.29
USG_700463,CUST_2020,2025-03-29,Billing_Edit,2,109.23
USG_700464,CUST_2020,2025-04-02,Billing_Edit,8,119.37
USG_700465,CUST_2020,2025-07-27,Dashboard_View,7,111.5
USG_700466,CUST_2020,2025-07-20,Billing_Edit,6,26.65
USG_700467,CUST_2020,2025-09-01,Api_Post,2,84.06
USG_700468,CUST_2020,2025-08-12,Api_Post,1,67.3
USG_700469,CUST_2020,2025-03-27,Team_Invite,5,16.96
USG_700470,CUST_2020,2025-06-18,Team_Invite,3,47.87
USG_700471,CUST_2020,2025-01-21,Dashboard_View,8,36.55
USG_700472,CUST_2020,2025-08-13,Api_Post,2,102.96
USG_700473,CUST_2021,2025-04-22,Team_Invite,3,88.86
USG_700474,CUST_2021,2025-08-17,Api_Post,2,38.77
USG_700475,CUST_2021,2025-09-12,Dashboard_View,7,27.47
USG_700476,CUST_2021,2025-09-05,Export_Csv,6,11.44
USG_700477,CUST_2021,2025-07-27,Team_Invite,5,36.84
USG_700478,CUST_2021,2025-01-20,Export_Csv,7,56.04
USG_700479,CUST_2021,2025-04-30,Billing_Edit,1,75.98
USG_700480,CUST_2021,2025-06-13,Billing_Edit,3,96.94
USG_700481,CUST_2021,2025-11-07,Api_Post,5,114.45
USG_700482,CUST_2021,2025-06-30,Export_Csv,1,115.82
USG_700483,CUST_2021,2025-07-28,Dashboard_View,6,7.99
USG_700484,CUST_2021,2025-07-16,Dashboard_View,8,116.21
USG_700485,CUST_2021,2025-02-26,Export_Csv,1,28.35
USG_700486,CUST_2021,2025-08-13,Dashboard_View,6,117.56
USG_700487,CUST_2021,2025-11-07,Billing_Edit,8,17.15
USG_700488,CUST_2021,2025-05-08,Export_Csv,4,39.14
USG_700489,CUST_2021,2025-07-16,Api_Post,8,82.67
USG_700490,CUST_2021,2025-03-02,Dashboard_View,4,54.73
USG_700491,CUST_2021,2025-03-30,Export_Csv,5,76.62
USG_700492,CUST_2021,2025-01-18,Api_Post,6,70.28
USG_700493,CUST_2021,2025-07-09,Billing_Edit,4,46.46
USG_700494,CUST_2021,2025-02-03,Dashboard_View,2,119.68
USG_700495,CUST_2021,2025-04-27,Billing_Edit,8,84.91
USG_700496,CUST_2021,2025-07-11,Team_Invite,7,98.03
USG_700497,CUST_2021,2025-02-01,Billing_Edit,3,97.54
USG_700498,CUST_2021,2025-08-02,Dashboard_View,4,85.43
USG_700499,CUST_2021,2025-06-04,Team_Invite,3,27.64
USG_700500,CUST_2021,2025-01-01,Api_Post,5,5.7
USG_700501,CUST_2021,2025-01-22,Billing_Edit,6,84.26
USG_700502,CUST_2021,2025-01-21,Team_Invite,8,59.32
USG_700503,CUST_2021,2025-02-26,Dashboard_View,1,33.27
USG_700504,CUST_2021,2025-11-03,Dashboard_View,6,37.08
USG_700505,CUST_2021,2025-11-16,Team_Invite,1,114.73
USG_700506,CUST_2021,2025-07-18,Export_Csv,7,75.32
USG_700507,CUST_2021,2025-06-12,Dashboard_View,8,15.67
USG_700508,CUST_2021,2025-10-08,Api_Post,1,109.72
USG_700509,CUST_2022,2025-02-06,Team_Invite,5,53.67
USG_700510,CUST_2022,2025-05-30,Api_Post,6,50.15
USG_700511,CUST_2022,2025-08-19,Api_Post,2,67.06
USG_700512,CUST_2022,2025-03-19,Export_Csv,3,24.78
USG_700513,CUST_2022,2025-04-14,Api_Post,7,69.83
USG_700514,CUST_2022,2025-03-19,Api_Post,1,93.62
USG_700515,CUST_2022,2025-06-30,Unknown,3,28.57
USG_700516,CUST_2022,2025-09-23,Billing_Edit,3,76.17
USG_700517,CUST_2022,2025-07-11,Api_Post,2,28.57
USG_700518,CUST_2022,2025-03-05,Export_Csv,4,107.95
USG_700519,CUST_2022,2025-07-30,Export_Csv,3,21.97
USG_700520,CUST_2022,2025-07-20,Export_Csv,6,23.38
USG_700521,CUST_2022,2025-10-19,Team_Invite,6,119.03
USG_700522,CUST_2022,2025-06-29,Billing_Edit,3,48.39
USG_700523,CUST_2022,2025-11-09,Billing_Edit,2,52.57
USG_700524,CUST_2022,2025-07-13,Billing_Edit,8,67.77
USG_700525,CUST_2022,2025-01-21,Api_Post,7,68.93
USG_700526,CUST_2022,2025-11-21,Export_Csv,3,115.82
USG_700527,CUST_2022,2025-11-22,Api_Post,3,18.49
USG_700528,CUST_2022,2025-02-25,Team_Invite,4,56.17
USG_700529,CUST_2022,2025-01-27,Unknown,7,47.59
USG_700530,CUST_2022,2025-10-29,Export_Csv,1,13.48
USG_700531,CUST_2022,2025-09-05,Api_Post,4,10.22
USG_700532,CUST_2022,2025-11-16,Dashboard_View,8,58.75
USG_700533,CUST_2022,2025-03-23,Dashboard_View,8,87.0
USG_700534,CUST_2022,2025-01-13,Billing_Edit,8,89.56
USG_700535,CUST_2022,2025-10-15,Api_Post,4,28.44
USG_700536,CUST_2022,2025-08-25,Api_Post,1,90.82
USG_700537,CUST_2022,2025-08-12,Export_Csv,1,98.72
USG_700538,CUST_2022,2025-04-27,Api_Post,2,69.2
USG_700539,CUST_2022,2025-02-19,Export_Csv,1,22.69
USG_700540,CUST_2022,2025-11-08,Api_Post,3,48.24
USG_700541,CUST_2022,2025-05-11,Api_Post,1,46.4
USG_700542,CUST_2022,2025-11-01,Export_Csv,4,34.89
USG_700543,CUST_2022,2025-09-23,Team_Invite,6,7.96
USG_700544,CUST_2022,2025-12-11,Team_Invite,8,65.31
USG_700545,CUST_2023,2025-04-04,Team_Invite,7,79.99
USG_700546,CUST_2023,2025-02-16,Dashboard_View,4,47.8
USG_700547,CUST_2023,2025-10-14,Team_Invite,1,103.06
USG_700548,CUST_2023,2025-09-20,Dashboard_View,7,17.31
USG_700549,CUST_2023,2025-06-10,Team_Invite,4,35.38
USG_700550,CUST_2023,2025-09-18,Api_Post,6,50.37
USG_700551,CUST_2023,2025-05-15,Billing_Edit,1,87.34
USG_700552,CUST_2023,2025-10-25,Unknown,7,16.24
USG_700553,CUST_2023,2025-03-18,Dashboard_View,1,15.76
USG_700554,CUST_2023,2025-04-23,Dashboard_View,1,12.58
USG_700555,CUST_2023,2025-07-19,Team_Invite,7,90.15
USG_700556,CUST_2023,2025-08-28,Dashboard_View,8,73.37
USG_700557,CUST_2023,2025-07-24,Team_Invite,4,50.13
USG_700558,CUST_2023,2025-06-04,Billing_Edit,3,43.66
USG_700559,CUST_2023,2025-08-16,Export_Csv,3,35.1
USG_700560,CUST_2023,2025-09-30,Api_Post,1,113.07
USG_700561,CUST_2023,2025-05-02,Export_Csv,7,96.66
USG_700562,CUST_2023,2025-10-16,Team_Invite,4,110.76
USG_700563,CUST_2023,2025-12-12,Api_Post,7,46.34
USG_700564,CUST_2023,2025-06-26,Team_Invite,1,28.38
USG_700565,CUST_2023,2025-09-11,Team_Invite,7,74.33
USG_700566,CUST_2023,2025-10-13,Dashboard_View,3,55.61
USG_700567,CUST_2023,2025-04-09,Api_Post,2,64.66
USG_700568,CUST_2023,2025-01-19,Export_Csv,8,83.32
USG_700569,CUST_2023,2025-02-03,Api_Post,7,51.46
USG_700570,CUST_2023,2025-07-09,Team_Invite,7,92.17
USG_700571,CUST_2023,2025-01-22,Billing_Edit,3,19.86
USG_700572,CUST_2023,2025-03-07,Unknown,4,67.19
USG_700573,CUST_2023,2025-09-15,Unknown,3,75.68
USG_700574,CUST_2023,2025-04-24,Api_Post,4,47.14
USG_700575,CUST_2023,2025-07-26,Team_Invite,5,26.6
USG_700576,CUST_2023,2025-02-25,Api_Post,5,45.27
USG_700577,CUST_2023,2025-03-15,Billing_Edit,6,97.49
USG_700578,CUST_2023,2025-03-24,Team_Invite,5,119.27
USG_700579,CUST_2023,2025-06-16,Team_Invite,7,29.96
USG_700580,CUST_2023,2025-09-01,Api_Post,5,19.15
USG_700581,CUST_2024,2025-12-17,Export_Csv,8,53.13
USG_700582,CUST_2024,2025-04-17,Export_Csv,1,30.76
USG_700583,CUST_2024,2025-01-24,Dashboard_View,5,35.51
USG_700584,CUST_2024,2025-04-04,Billing_Edit,6,42.01
USG_700585,CUST_2024,2025-07-25,Team_Invite,5,78.15
USG_700586,CUST_2024,2025-06-03,Dashboard_View,5,37.37
USG_700587,CUST_2024,2025-09-05,Api_Post,1,49.34
USG_700588,CUST_2024,2025-04-10,Export_Csv,6,116.39
USG_700589,CUST_2024,2025-09-21,Team_Invite,7,96.09
USG_700590,CUST_2024,2025-07-14,Api_Post,1,117.83
USG_700591,CUST_2024,2025-08-24,Export_Csv,7,91.4
USG_700592,CUST_2024,2025-02-24,Unknown,5,93.69
USG_700593,CUST_2024,2025-04-15,Api_Post,4,24.85
USG_700594,CUST_2024,2025-09-23,Api_Post,7,102.27
USG_700595,CUST_2024,2025-03-31,Dashboard_View,7,25.52
USG_700596,CUST_2024,2025-09-08,Billing_Edit,2,113.87
USG_700597,CUST_2024,2025-08-08,Export_Csv,4,6.63
USG_700598,CUST_2024,2025-04-25,Api_Post,4,31.85
USG_700599,CUST_2024,2025-08-31,Billing_Edit,7,107.64
USG_700600,CUST_2024,2025-09-25,Billing_Edit,7,35.41
USG_700601,CUST_2024,2025-03-20,Unknown,4,32.16
USG_700602,CUST_2024,2025-06-13,Unknown,2,81.75
USG_700603,CUST_2024,2025-02-11,Billing_Edit,8,74.38
USG_700604,CUST_2024,2025-02-26,Dashboard_View,8,104.74
USG_700605,CUST_2024,2025-01-04,Dashboard_View,3,70.6
USG_700606,CUST_2024,2025-11-18,Billing_Edit,3,56.98
USG_700607,CUST_2024,2025-08-12,Export_Csv,2,53.17
USG_700608,CUST_2024,2025-04-21,Export_Csv,6,101.4
USG_700609,CUST_2024,2025-10-02,Export_Csv,2,19.78
USG_700610,CUST_2024,2025-06-02,Team_Invite,2,75.46
USG_700611,CUST_2024,2025-05-17,Api_Post,5,82.85
USG_700612,CUST_2024,2025-09-15,Export_Csv,7,111.1
USG_700613,CUST_2024,2025-08-26,Team_Invite,1,43.23
USG_700614,CUST_2024,2025-10-15,Export_Csv,4,74.32
USG_700615,CUST_2024,2025-11-15,Dashboard_View,8,69.23
USG_700616,CUST_2024,2025-07-10,Dashboard_View,2,76.12
USG_700617,CUST_2024,2025-04-30,Team_Invite,5,51.66
USG_700618,CUST_2024,2025-10-01,Export_Csv,2,89.32
USG_700619,CUST_2024,2025-12-12,Team_Invite,2,63.19
USG_700620,CUST_2025,2025-06-28,Billing_Edit,4,8.43
USG_700621,CUST_2025,2025-09-27,Api_Post,1,83.88
USG_700622,CUST_2025,2025-02-01,Billing_Edit,2,49.13
USG_700623,CUST_2025,2025-09-02,Dashboard_View,3,28.32
USG_700624,CUST_2025,2025-04-22,Api_Post,3,83.29
USG_700625,CUST_2025,2025-05-10,Export_Csv,5,92.44
USG_700626,CUST_2025,2025-05-07,Dashboard_View,4,12.11
USG_700627,CUST_2025,2025-06-18,Api_Post,6,57.11
USG_700628,CUST_2025,2025-11-27,Api_Post,2,18.64
USG_700629,CUST_2025,2025-01-09,Export_Csv,8,52.74
USG_700630,CUST_2025,2025-01-20,Api_Post,7,92.31
USG_700631,CUST_2025,2025-08-15,Team_Invite,3,5.03
USG_700632,CUST_2026,2025-07-24,Team_Invite,2,91.7
USG_700633,CUST_2026,2025-04-01,Export_Csv,2,25.74
USG_700634,CUST_2026,2025-06-08,Export_Csv,5,108.64
USG_700635,CUST_2026,2025-10-20,Api_Post,5,113.37
USG_700636,CUST_2026,2025-04-04,Api_Post,2,15.3
USG_700637,CUST_2026,2025-05-07,Team_Invite,7,31.85
USG_700638,CUST_2026,2025-01-17,Export_Csv,6,53.56
USG_700639,CUST_2026,2025-09-01,Export_Csv,1,19.17
USG_700640,CUST_2026,2025-02-22,Dashboard_View,2,58.13
USG_700641,CUST_2026,2025-08-15,Api_Post,7,43.49
USG_700642,CUST_2026,2025-08-07,Billing_Edit,7,78.48
USG_700643,CUST_2026,2025-03-17,Unknown,2,52.47
USG_700644,CUST_2026,2025-10-27,Dashboard_View,3,101.31
USG_700645,CUST_2026,2025-12-13,Billing_Edit,5,24.12
USG_700646,CUST_2026,2025-09-19,Billing_Edit,3,39.64
USG_700647,CUST_2026,2025-12-13,Export_Csv,8,41.98
USG_700648,CUST_2026,2025-07-03,Export_Csv,7,81.37
USG_700649,CUST_2026,2025-03-26,Team_Invite,2,111.6
USG_700650,CUST_2026,2025-03-03,Team_Invite,5,79.95
USG_700651,CUST_2026,2025-05-15,Dashboard_View,6,39.2
USG_700652,CUST_2026,2025-07-11,Dashboard_View,8,58.06
USG_700653,CUST_2026,2025-02-05,Team_Invite,2,60.56
USG_700654,CUST_2026,2025-09-26,Team_Invite,3,112.07
USG_700655,CUST_2026,2025-10-03,Api_Post,5,103.53
USG_700656,CUST_2026,2025-06-08,Billing_Edit,2,68.46
USG_700657,CUST_2026,2025-10-22,Billing_Edit,6,66.01
USG_700658,CUST_2026,2025-11-08,Billing_Edit,1,87.48
USG_700659,CUST_2026,2025-07-23,Api_Post,7,111.9
USG_700660,CUST_2026,2025-09-01,Billing_Edit,7,119.88
USG_700661,CUST_2026,2025-02-22,Export_Csv,6,106.73
USG_700662,CUST_2026,2025-03-16,Dashboard_View,2,73.47
USG_700663,CUST_2026,2025-08-17,Dashboard_View,5,18.55
USG_700664,CUST_2026,2025-08-30,Team_Invite,2,54.78
USG_700665,CUST_2027,2025-08-15,Export_Csv,1,81.78
USG_700666,CUST_2027,2025-04-01,Api_Post,7,23.79
USG_700667,CUST_2027,2025-06-10,Billing_Edit,5,13.55
USG_700668,CUST_2027,2025-02-07,Export_Csv,3,115.05
USG_700669,CUST_2027,2025-07-07,Export_Csv,4,116.34
USG_700670,CUST_2027,2025-08-21,Api_Post,1,91.28
USG_700671,CUST_2027,2025-03-31,Billing_Edit,4,72.08
USG_700672,CUST_2027,2025-02-02,Export_Csv,5,77.4
USG_700673,CUST_2027,2025-03-06,Billing_Edit,5,23.69
USG_700674,CUST_2027,2025-04-21,Team_Invite,4,83.84
USG_700675,CUST_2027,2025-12-08,Dashboard_View,6,62.24
USG_700676,CUST_2027,2025-08-01,Billing_Edit,4,14.53
USG_700677,CUST_2027,2025-06-08,Export_Csv,1,5.59
USG_700678,CUST_2027,2025-05-27,Api_Post,8,45.1
USG_700679,CUST_2027,2025-08-31,Export_Csv,6,34.11
USG_700680,CUST_2027,2025-12-12,Team_Invite,6,66.22
USG_700681,CUST_2027,2025-07-02,Team_Invite,5,32.43
USG_700682,CUST_2027,2025-01-22,Api_Post,2,78.93
USG_700709,CUST_2029,2025-10-20,Dashboard_View,6,23.59
USG_700710,CUST_2029,2025-06-02,Billing_Edit,8,96.41
USG_700711,CUST_2029,2025-06-20,Api_Post,8,117.72
USG_700712,CUST_2029,2025-06-19,Team_Invite,8,53.41
USG_700713,CUST_2029,2025-04-25,Export_Csv,8,9.91
USG_700714,CUST_2029,2025-07-29,Billing_Edit,4,22.04
USG_700715,CUST_2029,2025-07-31,Team_Invite,8,69.6
USG_700716,CUST_2029,2025-10-18,Dashboard_View,5,54.05
USG_700717,CUST_2029,2025-01-28,Dashboard_View,6,44.14
USG_700718,CUST_2029,2025-04-01,Export_Csv,7,58.67
USG_700719,CUST_2029,2025-03-20,Export_Csv,2,36.93
USG_700720,CUST_2029,2025-06-16,Dashboard_View,7,111.28
USG_700721,CUST_2029,2025-02-03,Billing_Edit,3,51.54
USG_700722,CUST_2029,2025-03-11,Api_Post,7,45.57
USG_700723,CUST_2029,2025-11-20,Billing_Edit,5,11.31
USG_700724,CUST_2029,2025-01-15,Billing_Edit,3,71.56
USG_700725,CUST_2029,2025-07-27,Export_Csv,7,34.43
USG_700726,CUST_2029,2025-09-02,Billing_Edit,7,86.37
USG_700727,CUST_2029,2025-06-27,Export_Csv,7,6.45
USG_700728,CUST_2029,2025-10-28,Billing_Edit,8,105.57
USG_700729,CUST_2029,2025-05-10,Team_Invite,2,74.61
USG_700730,CUST_2029,2025-10-11,Team_Invite,7,54.32
USG_700731,CUST_2029,2025-06-19,Dashboard_View,1,63.3
USG_700732,CUST_2029,2025-06-03,Api_Post,3,102.11
USG_700733,CUST_2029,2025-03-07,Team_Invite,1,65.06
USG_700734,CUST_2029,2025-03-10,Export_Csv,1,68.95
USG_700735,CUST_2029,2025-09-27,Billing_Edit,1,108.51
USG_700736,CUST_2029,2025-08-23,Billing_Edit,2,111.37
USG_700737,CUST_2029,2025-05-03,Api_Post,6,38.52
USG_700738,CUST_2029,2025-05-28,Billing_Edit,8,33.48
USG_700739,CUST_2029,2025-10-26,Export_Csv,2,74.31
USG_700740,CUST_2029,2025-07-24,Api_Post,1,78.78
USG_700741,CUST_2029,2025-12-06,Api_Post,3,45.17
USG_700742,CUST_2029,2025-02-27,Dashboard_View,1,37.4
USG_700743,CUST_2029,2025-05-25,Billing_Edit,2,76.68
USG_700744,CUST_2029,2025-02-06,Billing_Edit,1,48.47
USG_700745,CUST_2029,2025-11-19,Dashboard_View,8,103.51
USG_700746,CUST_2029,2025-04-18,Api_Post,4,21.35
USG_700747,CUST_2029,2025-05-15,Dashboard_View,1,119.2
USG_700748,CUST_2030,2025-02-13,Api_Post,4,105.58
USG_700749,CUST_2030,2025-07-16,Team_Invite,4,35.64
USG_700750,CUST_2030,2025-04-13,Api_Post,3,88.0
USG_700751,CUST_2030,2025-03-09,Export_Csv,1,52.44
USG_700752,CUST_2030,2025-10-05,Dashboard_View,6,16.15
USG_700753,CUST_2030,2025-06-09,Dashboard_View,5,59.87
USG_700754,CUST_2030,2025-03-20,Api_Post,5,24.94
USG_700755,CUST_2030,2025-07-12,Api_Post,1,118.7
USG_700756,CUST_2030,2025-07-30,Team_Invite,4,96.35
USG_700757,CUST_2030,2025-10-04,Export_Csv,1,36.33
USG_700758,CUST_2030,2025-10-01,Export_Csv,5,50.29
USG_700759,CUST_2030,2025-04-17,Api_Post,1,26.32
USG_700760,CUST_2030,2025-05-18,Team_Invite,1,89.23
USG_700761,CUST_2030,2025-10-24,Billing_Edit,1,83.95
USG_700762,CUST_2030,2025-05-27,Team_Invite,8,44.71
USG_700763,CUST_2030,2025-02-18,Api_Post,5,64.69
USG_700764,CUST_2030,2025-06-27,Team_Invite,7,5.47
USG_700765,CUST_2030,2025-02-16,Export_Csv,3,75.78
USG_700766,CUST_2030,2025-08-01,Export_Csv,3,33.81
USG_700767,CUST_2030,2025-09-09,Team_Invite,8,41.65
USG_700768,CUST_2030,2025-01-26,Team_Invite,6,60.27
USG_700769,CUST_2030,2025-02-10,Unknown,7,39.45
USG_700770,CUST_2030,2025-01-06,Dashboard_View,3,111.39
USG_700771,CUST_2030,2025-03-25,Dashboard_View,1,97.51
USG_700772,CUST_2030,2025-09-20,Export_Csv,2,6.79
USG_700773,CUST_2030,2025-11-17,Api_Post,5,5.12
USG_700774,CUST_2030,2025-02-20,Billing_Edit,8,49.57
USG_700775,CUST_2030,2025-04-30,Export_Csv,6,99.94
USG_700776,CUST_2030,2025-10-25,Team_Invite,3,95.75
USG_700777,CUST_2030,2025-11-12,Team_Invite,5,55.47
USG_700778,CUST_2031,2025-11-12,Team_Invite,4,13.33
USG_700779,CUST_2031,2025-11-18,Team_Invite,5,51.39
USG_700780,CUST_2031,2025-11-14,Billing_Edit,5,75.97
USG_700781,CUST_2031,2025-06-21,Unknown,5,95.7
USG_700782,CUST_2031,2025-07-19,Team_Invite,8,15.37
USG_700783,CUST_2031,2025-02-20,Api_Post,7,67.2
USG_700784,CUST_2031,2025-05-19,Api_Post,8,97.29
USG_700785,CUST_2031,2025-09-28,Export_Csv,4,70.8
USG_700786,CUST_2031,2025-03-09,Export_Csv,8,99.38
USG_700787,CUST_2031,2025-07-15,Export_Csv,4,69.93
USG_700788,CUST_2031,2025-06-02,Export_Csv,8,38.66
USG_700789,CUST_2031,2025-03-07,Dashboard_View,5,73.18
USG_700790,CUST_2031,2025-03-10,Team_Invite,6,57.2
USG_700791,CUST_2031,2025-07-03,Export_Csv,7,44.8
USG_700792,CUST_2031,2025-09-28,Api_Post,3,24.1
USG_700793,CUST_2031,2025-05-04,Dashboard_View,1,18.76
USG_700794,CUST_2032,2025-09-14,Billing_Edit,1,86.67
USG_700795,CUST_2032,2025-10-14,Api_Post,3,6.19
USG_700796,CUST_2032,2025-07-14,Team_Invite,8,92.0
USG_700797,CUST_2032,2025-07-24,Billing_Edit,1,64.84
USG_700798,CUST_2032,2025-11-07,Billing_Edit,8,69.35
USG_700799,CUST_2032,2025-02-05,Team_Invite,8,82.54
USG_700800,CUST_2032,2025-01-03,Team_Invite,6,5.1
USG_700801,CUST_2032,2025-05-23,Billing_Edit,3,43.21
USG_700802,CUST_2032,2025-06-08,Billing_Edit,8,94.29
USG_700803,CUST_2032,2025-11-14,Export_Csv,3,104.38
USG_700804,CUST_2032,2025-11-28,Dashboard_View,5,112.18
USG_700805,CUST_2032,2025-05-30,Export_Csv,7,105.63
USG_700806,CUST_2032,2025-07-16,Team_Invite,8,83.75
USG_700807,CUST_2032,2025-07-15,Api_Post,3,90.06
USG_700808,CUST_2032,2025-05-15,Api_Post,5,36.15
USG_700809,CUST_2032,2025-06-16,Billing_Edit,4,85.96
USG_700810,CUST_2032,2025-09-20,Export_Csv,2,95.73
USG_700811,CUST_2032,2025-01-07,Team_Invite,5,38.92
USG_700812,CUST_2032,2025-04-08,Billing_Edit,5,51.91
USG_700813,CUST_2032,2025-05-12,Api_Post,3,115.09
USG_700814,CUST_2032,2025-11-04,Billing_Edit,5,65.06
USG_700815,CUST_2032,2025-04-11,Team_Invite,3,89.73
USG_700816,CUST_2032,2025-10-03,Dashboard_View,2,118.14
USG_700817,CUST_2032,2025-02-19,Export_Csv,1,75.31
USG_700818,CUST_2032,2025-02-20,Export_Csv,2,76.32
USG_700819,CUST_2032,2025-10-12,Export_Csv,6,42.12
USG_700820,CUST_2032,2025-05-12,Billing_Edit,2,82.34
USG_700821,CUST_2032,2025-09-14,Team_Invite,2,84.31
USG_700822,CUST_2032,2025-02-18,Export_Csv,5,89.13
USG_700823,CUST_2032,2025-01-09,Api_Post,6,63.2
USG_700824,CUST_2032,2025-05-30,Dashboard_View,8,37.22
USG_700825,CUST_2032,2025-07-30,Api_Post,6,92.65
USG_700826,CUST_2032,2025-01-15,Team_Invite,2,84.61
USG_700827,CUST_2032,2025-07-31,Team_Invite,1,40.63
USG_700828,CUST_2032,2025-06-04,Export_Csv,8,68.69
USG_700829,CUST_2032,2025-05-05,Team_Invite,4,5.98
USG_700830,CUST_2032,2025-01-30,Team_Invite,1,44.04
USG_700831,CUST_2032,2025-10-16,Team_Invite,2,9.3
USG_700832,CUST_2033,2025-09-28,Api_Post,1,21.48
USG_700833,CUST_2033,2025-08-01,Api_Post,1,83.44
USG_700834,CUST_2033,2025-11-13,Export_Csv,5,82.01
USG_700835,CUST_2033,2025-03-08,Team_Invite,4,82.27
USG_700836,CUST_2033,2025-10-30,Billing_Edit,5,56.77
USG_700837,CUST_2033,2025-10-05,Billing_Edit,6,112.59
USG_700838,CUST_2033,2025-01-11,Billing_Edit,6,43.04
USG_700839,CUST_2033,2025-03-27,Team_Invite,4,76.77
USG_700840,CUST_2033,2025-12-10,Api_Post,7,39.37
USG_700841,CUST_2033,2025-07-27,Api_Post,4,74.25
USG_700842,CUST_2033,2025-08-22,Dashboard_View,6,99.34
USG_700843,CUST_2033,2025-10-09,Team_Invite,7,49.59
USG_700844,CUST_2033,2025-09-08,Team_Invite,5,70.61
USG_700845,CUST_2033,2025-10-23,Team_Invite,4,7.84
USG_700846,CUST_2033,2025-09-01,Export_Csv,2,90.56
USG_700847,CUST_2033,2025-06-05,Export_Csv,7,62.45
USG_700848,CUST_2033,2025-03-12,Export_Csv,5,24.15
USG_700849,CUST_2033,2025-04-11,Api_Post,3,32.99
USG_700850,CUST_2033,2025-05-18,Unknown,8,60.34
USG_700851,CUST_2033,2025-09-17,Billing_Edit,8,99.05
USG_700852,CUST_2033,2025-08-24,Dashboard_View,7,83.69
USG_700853,CUST_2033,2025-03-25,Api_Post,6,109.96
USG_700854,CUST_2033,2025-01-30,Export_Csv,1,87.03
USG_700855,CUST_2033,2025-04-18,Billing_Edit,8,12.65
USG_700856,CUST_2033,2025-04-14,Dashboard_View,8,12.92
USG_700857,CUST_2033,2025-03-22,Dashboard_View,8,64.32
USG_700858,CUST_2033,2025-12-07,Export_Csv,5,19.62
USG_700859,CUST_2033,2025-01-13,Team_Invite,1,110.58
USG_700860,CUST_2033,2025-05-10,Billing_Edit,2,108.72
USG_700861,CUST_2033,2025-03-06,Billing_Edit,7,34.59
USG_700862,CUST_2033,2025-10-13,Export_Csv,7,54.0
USG_700863,CUST_2033,2025-12-14,Dashboard_View,5,112.77
USG_700864,CUST_2033,2025-10-17,Api_Post,6,22.99
USG_700865,CUST_2033,2025-01-25,Dashboard_View,6,102.7
USG_700866,CUST_2033,2025-04-01,Export_Csv,5,28.11
USG_700867,CUST_2034,2025-12-01,Export_Csv,3,41.83
USG_700868,CUST_2034,2025-04-03,Team_Invite,8,60.28
USG_700869,CUST_2034,2025-07-19,Team_Invite,2,97.13
USG_700870,CUST_2034,2025-01-20,Billing_Edit,1,50.95
USG_700871,CUST_2034,2025-03-04,Billing_Edit,1,112.53
USG_700872,CUST_2034,2025-08-02,Dashboard_View,5,64.79
USG_700873,CUST_2034,2025-10-27,Team_Invite,4,48.51
USG_700874,CUST_2034,2025-05-12,Export_Csv,4,29.58
USG_700875,CUST_2034,2025-03-13,Unknown,2,43.73
USG_700876,CUST_2034,2025-01-13,Export_Csv,2,5.84
USG_700877,CUST_2034,2025-10-09,Api_Post,2,13.58
USG_700878,CUST_2034,2025-03-22,Api_Post,2,103.22
USG_700879,CUST_2034,2025-12-01,Billing_Edit,8,43.28
USG_700880,CUST_2034,2025-10-16,Team_Invite,5,18.03
USG_700881,CUST_2034,2025-12-17,Unknown,7,99.03
USG_700882,CUST_2034,2025-08-24,Dashboard_View,3,86.42
USG_700883,CUST_2034,2025-03-03,Dashboard_View,7,94.6
USG_700884,CUST_2034,2025-12-01,Billing_Edit,4,96.38
